"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",32776.112242,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2001","2001","USD","US Dollar","0","Units","2015","2015",33781.089727,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2002","2002","USD","US Dollar","0","Units","2015","2015",34153.356109,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",33937.737797,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",35433.053867,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",35637.815186,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",36714.996885,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",38226.866344,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",37617.703082,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",34257.720619,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",35323.18082,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",35528.612748,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",34514.064576,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",34114.219204,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",34307.749295,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",34859.923132,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",35585.085984,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",36513.610435,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",37076.959856,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",37363.385351,,
"FIN","Finland","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","0","Units","2015","2015",36459.624096,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1978","1978","USD","US Dollar","0","Units","2015","2015",21907.522919,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1979","1979","USD","US Dollar","0","Units","2015","2015",22530.683575,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1980","1980","USD","US Dollar","0","Units","2015","2015",22339.632663,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1981","1981","USD","US Dollar","0","Units","2015","2015",22045.958256,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1982","1982","USD","US Dollar","0","Units","2015","2015",22324.654013,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1983","1983","USD","US Dollar","0","Units","2015","2015",22431.622387,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1984","1984","USD","US Dollar","0","Units","2015","2015",22533.489727,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1985","1985","USD","US Dollar","0","Units","2015","2015",22975.003461,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1986","1986","USD","US Dollar","0","Units","2015","2015",24069.932928,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1987","1987","USD","US Dollar","0","Units","2015","2015",24622.092123,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1988","1988","USD","US Dollar","0","Units","2015","2015",25770.938451,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1989","1989","USD","US Dollar","0","Units","2015","2015",26559.250722,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1990","1990","USD","US Dollar","0","Units","2015","2015",27144.732762,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1991","1991","USD","US Dollar","0","Units","2015","2015",27019.537074,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1992","1992","USD","US Dollar","0","Units","2015","2015",27393.623162,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1993","1993","USD","US Dollar","0","Units","2015","2015",27142.464824,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1994","1994","USD","US Dollar","0","Units","2015","2015",27646.324598,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1995","1995","USD","US Dollar","0","Units","2015","2015",28134.507454,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",28544.07222,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",29266.636626,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1998","1998","USD","US Dollar","0","Units","2015","2015",30398.419666,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1999","1999","USD","US Dollar","0","Units","2015","2015",31508.239309,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",32080.559119,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2001","2001","USD","US Dollar","0","Units","2015","2015",32498.617568,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2002","2002","USD","US Dollar","0","Units","2015","2015",32398.402833,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",32461.833245,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",33048.256365,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",33252.022218,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",33688.280067,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",34356.877393,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",34027.962561,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",32897.331748,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",33294.093701,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",33710.122392,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",33355.499275,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",33519.014766,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",33777.679522,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",34432.690249,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",34733.649021,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",35247.83379,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",35581.485504,,
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",36033.094679,"P","Provisional value"
"FRA","France","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","0","Units","2015","2015",32311.60552,"P","Provisional value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1970","1970","USD","US Dollar","0","Units","2015","2015",18060.346854,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1971","1971","USD","US Dollar","0","Units","2015","2015",18473.144815,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1972","1972","USD","US Dollar","0","Units","2015","2015",19151.492803,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1973","1973","USD","US Dollar","0","Units","2015","2015",19930.716501,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1974","1974","USD","US Dollar","0","Units","2015","2015",19770.450471,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1975","1975","USD","US Dollar","0","Units","2015","2015",19714.041599,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1976","1976","USD","US Dollar","0","Units","2015","2015",20764.901108,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1977","1977","USD","US Dollar","0","Units","2015","2015",21458.534963,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1978","1978","USD","US Dollar","0","Units","2015","2015",22360.084534,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1979","1979","USD","US Dollar","0","Units","2015","2015",22961.445086,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1980","1980","USD","US Dollar","0","Units","2015","2015",22728.415911,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1981","1981","USD","US Dollar","0","Units","2015","2015",22304.545107,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1982","1982","USD","US Dollar","0","Units","2015","2015",22217.486171,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1983","1983","USD","US Dollar","0","Units","2015","2015",22767.837673,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1984","1984","USD","US Dollar","0","Units","2015","2015",23468.533637,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1985","1985","USD","US Dollar","0","Units","2015","2015",24109.797492,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1986","1986","USD","US Dollar","0","Units","2015","2015",25381.774113,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1987","1987","USD","US Dollar","0","Units","2015","2015",25884.816698,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1988","1988","USD","US Dollar","0","Units","2015","2015",26877.09909,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1989","1989","USD","US Dollar","0","Units","2015","2015",27581.425858,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1990","1990","USD","US Dollar","0","Units","2015","2015",28858.222341,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1991","1991","USD","US Dollar","0","Units","2015","2015",29858.573754,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1992","1992","USD","US Dollar","0","Units","2015","2015",30378.9346,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1993","1993","USD","US Dollar","0","Units","2015","2015",29812.493428,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1994","1994","USD","US Dollar","0","Units","2015","2015",30455.336711,"E","Estimated value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1995","1995","USD","US Dollar","0","Units","2015","2015",30917.549409,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",31069.91765,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",31380.175682,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1998","1998","USD","US Dollar","0","Units","2015","2015",32074.347922,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1999","1999","USD","US Dollar","0","Units","2015","2015",32676.805406,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",33134.901066,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2001","2001","USD","US Dollar","0","Units","2015","2015",33594.454754,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2002","2002","USD","US Dollar","0","Units","2015","2015",33457.685295,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",33387.753881,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",34514.692207,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",34677.205843,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",36347.202566,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",37434.895615,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",37253.735829,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",35806.503777,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",37204.459189,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",38652.486966,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",38518.560367,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",38616.002334,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",39419.250979,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",40155.549091,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",41111.62689,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",41877.483531,,
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",42290.441776,"P","Provisional value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",42597.273415,"P","Provisional value"
"DEU","Germany","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","0","Units","2015","2015",40132.175972,"P","Provisional value"
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",28354.075397,,
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",28977.493823,,
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",28358.404278,,
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",27098.685553,,
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",25493.433067,"B","Break"
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",22408.969446,,
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",21617.88339,,
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",21134.965245,,
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",21854.268757,,
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",22272.244822,,
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",22343.813823,,
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",22700.844627,,
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",22882.024263,"P","Provisional value"
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",23501.274073,"P","Provisional value"
"GRC","Greece","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","0","Units","2015","2015",21242.507081,"P","Provisional value"
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1995","1995","USD","US Dollar","0","Units","2015","2015",12509.669454,"E","Estimated value"
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1996","1996","USD","US Dollar","0","Units","2015","2015",12366.951327,"E","Estimated value"
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1997","1997","USD","US Dollar","0","Units","2015","2015",12759.094002,"E","Estimated value"
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1998","1998","USD","US Dollar","0","Units","2015","2015",13431.573029,"E","Estimated value"
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","1999","1999","USD","US Dollar","0","Units","2015","2015",13708.848956,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2000","2000","USD","US Dollar","0","Units","2015","2015",14352.986268,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2001","2001","USD","US Dollar","0","Units","2015","2015",15234.125505,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2002","2002","USD","US Dollar","0","Units","2015","2015",16466.982885,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2003","2003","USD","US Dollar","0","Units","2015","2015",17314.675156,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2004","2004","USD","US Dollar","0","Units","2015","2015",18272.382964,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",18893.108152,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",19432.825624,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",19202.531058,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",19502.771257,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",18469.660818,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",18605.841297,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",18788.522896,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",18555.068972,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","0","Units","2015","2015",19421.298185,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","0","Units","2015","2015",20171.681095,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",21088.059696,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",22258.622948,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",22850.943994,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",24060.728559,,
"HUN","Hungary","B5_NS1","Net national income at market prices","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","0","Units","2015","2015",25577.89221,,
